Date,Open,High,Low,Close,Volume,Adj Close,dividends,splits,Ticker
2022-11-03,86.34500122070312,86.55000305175781,83.44999694824219,83.48999786376953,48510400,82.86846923828125,0.0,0.0,GOOG
2022-11-04,85.51000213623047,86.7300033569336,83.87999725341797,86.69999694824219,40173300,86.05457305908203,0.0,0.0,GOOG
2022-11-07,87.33999633789062,88.94000244140625,86.95999908447266,88.6500015258789,26899900,87.99005126953125,0.0,0.0,GOOG
2022-11-08,89.16000366210938,90.40499877929688,87.6500015258789,88.91000366210938,30172000,88.24813079833984,0.0,0.0,GOOG
2022-11-09,88.54499816894531,89.48999786376953,87.36000061035156,87.4000015258789,26743900,86.74935913085938,0.0,0.0,GOOG
2022-11-10,92.33999633789062,94.55000305175781,91.6500015258789,94.16999816894531,42371200,93.46896362304688,0.0,0.0,GOOG
2022-11-11,94.70999908447266,97.36000061035156,94.16000366210938,96.7300033569336,30569100,96.00991821289062,0.0,0.0,GOOG
2022-11-14,95.5,97.18000030517578,95.11299896240234,96.02999877929688,24170100,95.31511688232422,0.0,0.0,GOOG
2022-11-15,98.66999816894531,100.41999816894531,97.0199966430664,98.72000122070312,31831000,97.985107421875,0.0,0.0,GOOG
2022-11-16,98.0199966430664,99.8499984741211,97.9020004272461,98.98999786376953,24660200,98.25308227539062,0.0,0.0,GOOG
2022-11-17,97.18000030517578,99.4800033569336,97.0999984741211,98.5,21818700,97.76673126220703,0.0,0.0,GOOG
2022-11-18,99.01000213623047,99.16000366210938,96.73999786376953,97.80000305175781,24969900,97.07193756103516,0.0,0.0,GOOG
2022-11-21,97.55999755859375,98.72000122070312,95.66999816894531,95.83000183105469,18696900,95.11662292480469,0.0,0.0,GOOG
2022-11-22,96.16000366210938,97.5479965209961,94.41000366210938,97.33000183105469,18868900,96.6054458618164,0.0,0.0,GOOG
2022-11-23,97.33999633789062,99.06900024414062,97.33999633789062,98.81999969482422,17568900,98.0843505859375,0.0,0.0,GOOG
2022-11-25,98.46499633789062,98.94000244140625,97.52999877929688,97.5999984741211,8567800,96.87342834472656,0.0,0.0,GOOG
2022-11-28,97.19999694824219,97.83000183105469,95.88999938964844,96.25,19974500,95.53347778320312,0.0,0.0,GOOG
2022-11-29,96.0,96.38999938964844,94.38999938964844,95.44000244140625,20220000,94.72952270507812,0.0,0.0,GOOG
2022-11-30,95.12000274658203,101.44999694824219,94.66999816894531,101.44999694824219,39888100,100.69478607177734,0.0,0.0,GOOG
2022-12-01,101.4000015258789,102.58999633789062,100.66999816894531,101.27999877929688,21771500,100.52603912353516,0.0,0.0,GOOG
2022-12-02,99.37000274658203,101.1500015258789,99.16999816894531,100.83000183105469,18821500,100.07939147949219,0.0,0.0,GOOG
2022-12-05,99.81500244140625,101.75,99.3550033569336,99.87000274658203,19955500,99.12653350830078,0.0,0.0,GOOG
2022-12-06,99.66999816894531,100.20999908447266,96.76000213623047,97.30999755859375,20877600,96.58558654785156,0.0,0.0,GOOG
2022-12-07,96.7699966430664,97.30999755859375,95.0250015258789,95.1500015258789,26647900,94.4416732788086,0.0,0.0,GOOG
2022-12-08,95.69000244140625,95.87000274658203,93.80000305175781,93.94999694824219,25593200,93.2506103515625,0.0,0.0,GOOG
2022-12-09,93.9000015258789,94.48999786376953,93.0199966430664,93.06999969482422,21885300,92.37715148925781,0.0,0.0,GOOG
2022-12-12,93.08999633789062,93.875,91.9000015258789,93.55999755859375,27380900,92.8635025024414,0.0,0.0,GOOG
2022-12-13,98.06999969482422,99.80000305175781,95.37999725341797,95.8499984741211,34788500,95.13645935058594,0.0,0.0,GOOG
2022-12-14,95.54000091552734,97.22000122070312,93.94000244140625,95.30999755859375,26452900,94.60047912597656,0.0,0.0,GOOG
2022-12-15,93.54000091552734,94.02999877929688,90.43000030517578,91.19999694824219,28298800,90.52108001708984,0.0,0.0,GOOG
2022-12-16,91.19999694824219,91.75,90.01000213623047,90.86000061035156,48485500,90.18360900878906,0.0,0.0,GOOG
2022-12-19,90.87999725341797,91.19999694824219,88.92500305175781,89.1500015258789,23020500,88.48633575439453,0.0,0.0,GOOG
2022-12-20,88.7300033569336,89.77999877929688,88.04000091552734,89.62999725341797,21976800,88.9627685546875,0.0,0.0,GOOG
2022-12-21,89.7300033569336,90.91500091552734,88.91000366210938,90.25,20336400,89.5781478881836,0.0,0.0,GOOG
2022-12-22,88.93000030517578,89.18000030517578,86.94000244140625,88.26000213623047,23656100,87.60296630859375,0.0,0.0,GOOG
2022-12-23,87.62000274658203,90.0999984741211,87.62000274658203,89.80999755859375,17815000,89.14142608642578,0.0,0.0,GOOG
2022-12-27,89.30999755859375,89.5,87.53500366210938,87.93000030517578,15470900,87.27542114257812,0.0,0.0,GOOG
2022-12-28,87.5,88.5199966430664,86.37000274658203,86.45999908447266,17879600,85.81636047363281,0.0,0.0,GOOG
2022-12-29,87.02999877929688,89.36499786376953,86.98999786376953,88.94999694824219,18280700,88.2878189086914,0.0,0.0,GOOG
2022-12-30,87.36499786376953,88.83000183105469,87.02999877929688,88.7300033569336,19190300,88.06947326660156,0.0,0.0,GOOG
2023-01-03,89.83000183105469,91.55000305175781,89.0199966430664,89.69999694824219,20738500,89.03224182128906,0.0,0.0,GOOG
2023-01-04,91.01000213623047,91.23999786376953,87.80000305175781,88.70999908447266,27046500,88.04960632324219,0.0,0.0,GOOG
2023-01-05,88.06999969482422,88.20999908447266,86.55999755859375,86.7699966430664,23136100,86.12405395507812,0.0,0.0,GOOG
2023-01-06,87.36000061035156,88.47000122070312,85.56999969482422,88.16000366210938,26612600,87.50372314453125,0.0,0.0,GOOG
2023-01-09,89.19499969482422,90.83000183105469,88.58000183105469,88.80000305175781,22996700,88.13895416259766,0.0,0.0,GOOG
2023-01-10,86.72000122070312,89.4749984741211,86.69999694824219,89.23999786376953,22855600,88.5756607055664,0.0,0.0,GOOG
2023-01-11,90.05999755859375,92.44999694824219,89.73999786376953,92.26000213623047,25998800,91.57318878173828,0.0,0.0,GOOG
2023-01-12,92.4000015258789,92.62000274658203,90.56999969482422,91.91000366210938,22754200,91.22579193115234,0.0,0.0,GOOG
2023-01-13,91.52799987792969,92.9800033569336,90.93000030517578,92.80000305175781,18630700,92.1091537475586,0.0,0.0,GOOG
2023-01-17,92.77999877929688,92.97000122070312,90.83999633789062,92.16000366210938,22935800,91.47393035888672,0.0,0.0,GOOG
2023-01-18,92.94000244140625,93.58799743652344,91.4000015258789,91.77999877929688,19641600,91.09676361083984,0.0,0.0,GOOG
2023-01-19,91.38999938964844,94.4000015258789,91.37999725341797,93.91000366210938,28707700,93.21089935302734,0.0,0.0,GOOG
2023-01-20,95.94999694824219,99.41999816894531,95.91000366210938,99.27999877929688,53704800,98.54093170166016,0.0,0.0,GOOG
2023-01-23,99.12999725341797,101.4000015258789,98.75,101.20999908447266,31791800,100.45655059814453,0.0,0.0,GOOG
2023-01-24,99.55000305175781,101.08999633789062,98.69999694824219,99.20999908447266,27391400,98.47145080566406,0.0,0.0,GOOG
2023-01-25,97.19999694824219,97.72000122070312,95.26200103759766,96.7300033569336,31000900,96.00991821289062,0.0,0.0,GOOG
2023-01-26,98.27999877929688,99.20999908447266,96.81999969482422,99.16000366210938,24542100,98.42181396484375,0.0,0.0,GOOG
2023-01-27,99.05000305175781,101.58000183105469,98.97000122070312,100.70999908447266,29020400,99.96027374267578,0.0,0.0,GOOG
2023-01-30,98.74500274658203,99.40899658203125,97.5199966430664,97.94999694824219,24365100,97.2208251953125,0.0,0.0,GOOG
2023-01-31,97.86000061035156,99.91000366210938,97.79000091552734,99.87000274658203,22306800,99.12653350830078,0.0,0.0,GOOG
2023-02-01,99.73999786376953,102.19000244140625,98.41999816894531,101.43000030517578,26392600,100.67493438720703,0.0,0.0,GOOG
2023-02-02,106.79000091552734,108.81999969482422,106.54000091552734,108.80000305175781,46622600,107.99005126953125,0.0,0.0,GOOG
2023-02-03,103.51000213623047,108.0199966430664,103.30000305175781,105.22000122070312,36823400,104.43670654296875,0.0,0.0,GOOG
2023-02-06,102.68499755859375,104.69999694824219,102.20999908447266,103.47000122070312,25573000,102.69974517822266,0.0,0.0,GOOG
2023-02-07,103.62999725341797,108.66999816894531,103.5479965209961,108.04000091552734,33738800,107.2357177734375,0.0,0.0,GOOG
2023-02-08,102.69000244140625,103.58000183105469,98.45500183105469,100.0,73546000,99.25556945800781,0.0,0.0,GOOG
2023-02-09,100.54000091552734,100.61000061035156,93.86000061035156,95.45999908447266,97798600,94.74935913085938,0.0,0.0,GOOG
2023-02-10,95.73999786376953,97.0199966430664,94.52999877929688,94.86000061035156,49325300,94.15382385253906,0.0,0.0,GOOG
2023-02-13,95.01000213623047,95.3499984741211,94.05000305175781,95.0,43116600,94.29277801513672,0.0,0.0,GOOG
2023-02-14,94.66000366210938,95.17500305175781,92.6500015258789,94.94999694824219,42513100,94.24315643310547,0.0,0.0,GOOG
2023-02-15,94.73999786376953,97.33999633789062,94.36000061035156,97.0999984741211,36964500,96.37715148925781,0.0,0.0,GOOG
2023-02-16,95.54000091552734,97.87999725341797,94.97000122070312,95.77999877929688,35642100,95.06697082519531,0.0,0.0,GOOG
2023-02-17,95.06999969482422,95.75,93.44999694824219,94.58999633789062,31095100,93.88583374023438,0.0,0.0,GOOG
2023-02-21,93.23999786376953,93.41500091552734,92.0,92.05000305175781,28367200,91.36474609375,0.0,0.0,GOOG
2023-02-22,91.93399810791016,92.36000061035156,90.87000274658203,91.80000305175781,29891100,91.11661529541016,0.0,0.0,GOOG
2023-02-23,92.12999725341797,92.12999725341797,90.01000213623047,91.06999969482422,32423700,90.39205169677734,0.0,0.0,GOOG
2023-02-24,89.62999725341797,90.12999725341797,88.86000061035156,89.3499984741211,31295600,88.68485260009766,0.0,0.0,GOOG
2023-02-27,90.08999633789062,90.44999694824219,89.61000061035156,90.0999984741211,22724300,89.42927551269531,0.0,0.0,GOOG
2023-02-28,89.54000091552734,91.44999694824219,89.5199966430664,90.30000305175781,30546900,89.6277847290039,0.0,0.0,GOOG
2023-03-01,90.16000366210938,91.19999694824219,89.8499984741211,90.51000213623047,26323900,89.83621215820312,0.0,0.0,GOOG
2023-03-02,89.86000061035156,92.4800033569336,89.7699966430664,92.30999755859375,23328600,91.62281036376953,0.0,0.0,GOOG
2023-03-03,92.73999786376953,94.11000061035156,92.66000366210938,94.0199966430664,30242500,93.32008361816406,0.0,0.0,GOOG
2023-03-06,94.36000061035156,96.30000305175781,94.30000305175781,95.58000183105469,28288200,94.86847686767578,0.0,0.0,GOOG
2023-03-07,95.41999816894531,96.08999633789062,93.84400177001953,94.16999816894531,24101500,93.46896362304688,0.0,0.0,GOOG
2023-03-08,94.40499877929688,96.23999786376953,94.40499877929688,94.6500015258789,25395200,93.94539642333984,0.0,0.0,GOOG
2023-03-09,94.48999786376953,95.91999816894531,92.3550033569336,92.66000366210938,24438900,91.97020721435547,0.0,0.0,GOOG
2023-03-10,92.5,93.18000030517578,90.80000305175781,91.01000213623047,32850100,90.3324966430664,0.0,0.0,GOOG
2023-03-13,90.56500244140625,93.08000183105469,89.94000244140625,91.66000366210938,31508600,90.9776611328125,0.0,0.0,GOOG
2023-03-14,93.06999969482422,94.83000183105469,92.77999877929688,94.25,32303900,93.54837036132812,0.0,0.0,GOOG
2023-03-15,93.54000091552734,97.25,93.04000091552734,96.55000305175781,38367300,95.83126068115234,0.0,0.0,GOOG
2023-03-16,96.56999969482422,101.97000122070312,95.87000274658203,101.06999969482422,54499500,100.31759643554688,0.0,0.0,GOOG
2023-03-17,100.83999633789062,103.48999786376953,100.75,102.45999908447266,76140300,101.69725799560547,0.0,0.0,GOOG
2023-03-20,101.05999755859375,102.58000183105469,100.79000091552734,101.93000030517578,26033900,101.17120361328125,0.0,0.0,GOOG
2023-03-21,101.9800033569336,105.95999908447266,101.86000061035156,105.83999633789062,33122800,105.05207824707031,0.0,0.0,GOOG
2023-03-22,105.13999938964844,107.51000213623047,104.20999908447266,104.22000122070312,32336900,103.44416046142578,0.0,0.0,GOOG
2023-03-23,105.88999938964844,107.10099792480469,105.41000366210938,106.26000213623047,31385800,105.4689712524414,0.0,0.0,GOOG
2023-03-24,105.73999786376953,106.16000366210938,104.73999786376953,106.05999755859375,25236200,105.27045440673828,0.0,0.0,GOOG
2023-03-27,105.31999969482422,105.4000015258789,102.62999725341797,103.05999755859375,25393400,102.29278564453125,0.0,0.0,GOOG
2023-03-28,103.0,103.0,100.27999877929688,101.36000061035156,24913500,100.6054458618164,0.0,0.0,GOOG
2023-03-29,102.72000122070312,102.81999969482422,101.02999877929688,101.9000015258789,26148300,101.14141082763672,0.0,0.0,GOOG
2023-03-30,101.44000244140625,101.61000061035156,100.29000091552734,101.31999969482422,25009800,100.56574249267578,0.0,0.0,GOOG
2023-03-31,101.70999908447266,104.19000244140625,101.44000244140625,104.0,28108000,103.22579193115234,0.0,0.0,GOOG
2023-04-03,102.66999816894531,104.94999694824219,102.37999725341797,104.91000366210938,20719900,104.12902069091797,0.0,0.0,GOOG
2023-04-04,104.83999633789062,106.0999984741211,104.5999984741211,105.12000274658203,20377200,104.33746337890625,0.0,0.0,GOOG
2023-04-05,106.12000274658203,106.54000091552734,104.10199737548828,104.94999694824219,21864200,104.16870880126953,0.0,0.0,GOOG
2023-04-06,105.7699966430664,109.62999725341797,104.81500244140625,108.9000015258789,34684200,108.08930969238281,0.0,0.0,GOOG
2023-04-10,107.38999938964844,107.97000122070312,105.5999984741211,106.94999694824219,19741500,106.15382385253906,0.0,0.0,GOOG
2023-04-11,106.91999816894531,107.22000122070312,105.27999877929688,106.12000274658203,18721300,105.33000946044922,0.0,0.0,GOOG
2023-04-12,107.38999938964844,107.58699798583984,104.97000122070312,105.22000122070312,22761600,104.43670654296875,0.0,0.0,GOOG
2023-04-13,106.47000122070312,108.26499938964844,106.44000244140625,108.19000244140625,21650700,107.38459014892578,0.0,0.0,GOOG
2023-04-14,107.69000244140625,109.58000183105469,107.58999633789062,109.45999908447266,20758700,108.6451416015625,0.0,0.0,GOOG
2023-04-17,105.43000030517578,106.70999908447266,105.31999969482422,106.41999816894531,29043400,105.62777709960938,0.0,0.0,GOOG
2023-04-18,107.0,107.05000305175781,104.77999877929688,105.12000274658203,17641400,104.33746337890625,0.0,0.0,GOOG
2023-04-19,104.21499633789062,105.7249984741211,103.80000305175781,105.0199966430664,16732000,104.23818969726562,0.0,0.0,GOOG
2023-04-20,104.6500015258789,106.88800048828125,104.63999938964844,105.9000015258789,22515300,105.11164855957031,0.0,0.0,GOOG
2023-04-21,106.08999633789062,106.63999938964844,105.48500061035156,105.91000366210938,22379000,105.12157440185547,0.0,0.0,GOOG
2023-04-24,106.05000305175781,107.31999969482422,105.36000061035156,106.77999877929688,21410900,105.98509216308594,0.0,0.0,GOOG
2023-04-25,106.61000061035156,107.44000244140625,104.55999755859375,104.61000061035156,31408100,103.83126068115234,0.0,0.0,GOOG
2023-04-26,105.55999755859375,107.0199966430664,103.2699966430664,104.44999694824219,37068200,103.67243957519531,0.0,0.0,GOOG
2023-04-27,105.2300033569336,109.1500015258789,104.41999816894531,108.37000274658203,38235200,107.56327056884766,0.0,0.0,GOOG
2023-04-28,107.80000305175781,108.29000091552734,106.04000091552734,108.22000122070312,23957900,107.41437530517578,0.0,0.0,GOOG
2023-05-01,107.72000122070312,108.68000030517578,107.5,107.70999908447266,20926300,106.90817260742188,0.0,0.0,GOOG
2023-05-02,107.66000366210938,107.7300033569336,104.5,105.9800033569336,20343100,105.19104766845703,0.0,0.0,GOOG
2023-05-03,106.22000122070312,108.12999725341797,105.62000274658203,106.12000274658203,17116300,105.33000946044922,0.0,0.0,GOOG
2023-05-04,106.16000366210938,106.30000305175781,104.69999694824219,105.20999908447266,19780600,104.42678833007812,0.0,0.0,GOOG
2023-05-05,105.31999969482422,106.44000244140625,104.73899841308594,106.21499633789062,20710600,105.42430114746094,0.0,0.0,GOOG
2023-05-08,105.79499816894531,108.41999816894531,105.79000091552734,108.23999786376953,17266000,107.43421936035156,0.0,0.0,GOOG
2023-05-09,108.77999877929688,110.59500122070312,107.7249984741211,107.94000244140625,24782400,107.13646697998047,0.0,0.0,GOOG
2023-05-10,108.55000305175781,113.51000213623047,108.4800033569336,112.27999877929688,47533500,111.44413757324219,0.0,0.0,GOOG
2023-05-11,115.86000061035156,118.44000244140625,114.93000030517578,116.9000015258789,57115100,116.02976989746094,0.0,0.0,GOOG
2023-05-12,117.0,118.26000213623047,116.55000305175781,117.91999816894531,31293800,117.04216766357422,0.0,0.0,GOOG
2023-05-15,116.48999786376953,118.79499816894531,116.4800033569336,116.95999908447266,22107900,116.08930969238281,0.0,0.0,GOOG
2023-05-16,116.83000183105469,121.19999694824219,116.83000183105469,120.08999633789062,32370100,119.19600677490234,0.0,0.0,GOOG
2023-05-17,120.18000030517578,122.27999877929688,119.45999908447266,121.4800033569336,26659600,120.5756607055664,0.0,0.0,GOOG
2023-05-18,121.55999755859375,123.9000015258789,121.48999786376953,123.5199966430664,27014500,122.60047149658203,0.0,0.0,GOOG
2023-05-19,124.19999694824219,126.47899627685547,122.72000122070312,123.25,30268900,122.3324966430664,0.0,0.0,GOOG
2023-05-22,123.51000213623047,127.05000305175781,123.44999694824219,125.87000274658203,29760200,124.9329833984375,0.0,0.0,GOOG
2023-05-23,124.93000030517578,125.41999816894531,123.05000305175781,123.29000091552734,24477900,122.3721923828125,0.0,0.0,GOOG
2023-05-24,121.87999725341797,122.75,120.75,121.63999938964844,23087900,120.7344741821289,0.0,0.0,GOOG
2023-05-25,125.20999908447266,125.9800033569336,122.9000015258789,124.3499984741211,33812700,123.4242935180664,0.0,0.0,GOOG
2023-05-26,124.06500244140625,126.0,123.29000091552734,125.43000030517578,25154700,124.49626159667969,0.0,0.0,GOOG
2023-05-30,126.29000091552734,126.37999725341797,122.88999938964844,124.63999938964844,27230700,123.7121353149414,0.0,0.0,GOOG
2023-05-31,123.69999694824219,124.9000015258789,123.0999984741211,123.37000274658203,41548800,122.45160675048828,0.0,0.0,GOOG
2023-06-01,123.5,125.04000091552734,123.30000305175781,124.37000274658203,25017700,123.44415283203125,0.0,0.0,GOOG
2023-06-02,124.48999786376953,126.74500274658203,124.3499984741211,125.2300033569336,19367500,124.2977523803711,0.0,0.0,GOOG
2023-06-05,124.61000061035156,127.98999786376953,124.37999725341797,126.62999725341797,22672500,125.68732452392578,0.0,0.0,GOOG
2023-06-06,126.5999984741211,128.8800048828125,125.97000122070312,127.91000366210938,19450100,126.95779418945312,0.0,0.0,GOOG
2023-06-07,127.57499694824219,129.5500030517578,122.62999725341797,122.94000244140625,34179300,122.02479553222656,0.0,0.0,GOOG
2023-06-08,122.58499908447266,123.7300033569336,122.01000213623047,122.66999816894531,24815000,121.75679779052734,0.0,0.0,GOOG
2023-06-09,122.55999755859375,124.28500366210938,122.41999816894531,122.87000274658203,20304500,121.95531463623047,0.0,0.0,GOOG
2023-06-12,123.3949966430664,124.75,122.3499984741211,124.3499984741211,22255700,123.4242935180664,0.0,0.0,GOOG
2023-06-13,125.6500015258789,125.86000061035156,123.84500122070312,124.43000030517578,19287700,123.50370025634766,0.0,0.0,GOOG
2023-06-14,123.80000305175781,124.79000091552734,122.16000366210938,124.37999725341797,24659600,123.45406341552734,0.0,0.0,GOOG
2023-06-15,123.87999725341797,126.16000366210938,123.13999938964844,125.79000091552734,24517100,124.85358428955078,0.0,0.0,GOOG
2023-06-16,126.69999694824219,126.69999694824219,123.79000091552734,124.05999755859375,56699200,123.1364517211914,0.0,0.0,GOOG
2023-06-20,123.53500366210938,125.17500305175781,122.83000183105469,123.8499984741211,22698000,122.92802429199219,0.0,0.0,GOOG
2023-06-21,123.23500061035156,123.41000366210938,120.86000061035156,121.26000213623047,22612000,120.3572998046875,0.0,0.0,GOOG
2023-06-22,120.66000366210938,123.93499755859375,119.5999984741211,123.87000274658203,20781900,122.9478759765625,0.0,0.0,GOOG
2023-06-23,122.04000091552734,123.44000244140625,121.86000061035156,123.0199966430664,29573100,122.10420989990234,0.0,0.0,GOOG
2023-06-26,121.46600341796875,122.72000122070312,118.98999786376953,119.08999633789062,23185000,118.20344543457031,0.0,0.0,GOOG
2023-06-27,117.83999633789062,119.8949966430664,116.91000366210938,119.01000213623047,27221700,118.12405395507812,0.0,0.0,GOOG
2023-06-28,117.95999908447266,121.2699966430664,117.5999984741211,121.08000183105469,19753100,120.17864227294922,0.0,0.0,GOOG
2023-06-29,120.08999633789062,120.91000366210938,119.20999908447266,120.01000213623047,18517500,119.11659240722656,0.0,0.0,GOOG
2023-06-30,121.0999984741211,122.02999877929688,120.87999725341797,120.97000122070312,23871800,120.0694580078125,0.0,0.0,GOOG
2023-07-03,120.31999969482422,121.0199966430664,119.70500183105469,120.55999755859375,13888300,119.66251373291016,0.0,0.0,GOOG
2023-07-05,120.05999755859375,123.37000274658203,120.05999755859375,122.62999725341797,17830300,121.71710205078125,0.0,0.0,GOOG
2023-07-06,120.63999938964844,121.1500015258789,119.25,120.93000030517578,17732500,120.02975463867188,0.0,0.0,GOOG
2023-07-07,120.88999938964844,121.75,120.08999633789062,120.13999938964844,20997700,119.24563598632812,0.0,0.0,GOOG
2023-07-10,119.06999969482422,119.06999969482422,116.63999938964844,116.87000274658203,32960100,115.9999771118164,0.0,0.0,GOOG
2023-07-11,116.76000213623047,118.2249984741211,115.83000183105469,117.70999908447266,18286600,116.83372497558594,0.0,0.0,GOOG
2023-07-12,119.30000305175781,120.95999908447266,119.0,119.62000274658203,22059600,118.72950744628906,0.0,0.0,GOOG
2023-07-13,121.54000091552734,125.33499908447266,121.05999755859375,124.83000183105469,31535900,123.90072631835938,0.0,0.0,GOOG
2023-07-14,125.12999725341797,127.08999633789062,124.9000015258789,125.69999694824219,20499800,124.76425170898438,0.0,0.0,GOOG
2023-07-17,126.05999755859375,127.27999877929688,124.5,125.05999755859375,20675300,124.1290054321289,0.0,0.0,GOOG
2023-07-18,124.90499877929688,124.98999786376953,123.30000305175781,124.08000183105469,21045800,123.15631103515625,0.0,0.0,GOOG
2023-07-19,124.79000091552734,125.47000122070312,122.47000122070312,122.77999877929688,22313800,121.86598205566406,0.0,0.0,GOOG
2023-07-20,122.12000274658203,124.69999694824219,118.68499755859375,119.52999877929688,27541700,118.64017486572266,0.0,0.0,GOOG
2023-07-21,120.87000274658203,121.30000305175781,119.06999969482422,120.30999755859375,56514600,119.41437530517578,0.0,0.0,GOOG
2023-07-24,121.9260025024414,123.3499984741211,121.37999725341797,121.87999725341797,22276100,120.97268676757812,0.0,0.0,GOOG
2023-07-25,121.87999725341797,123.69000244140625,121.52999877929688,122.79000091552734,31820800,121.87591552734375,0.0,0.0,GOOG
2023-07-26,130.36000061035156,131.3699951171875,128.7100067138672,129.66000366210938,46216900,128.69476318359375,0.0,0.0,GOOG
2023-07-27,131.8000030517578,133.60000610351562,129.17999267578125,129.8699951171875,35931600,128.90321350097656,0.0,0.0,GOOG
2023-07-28,130.97000122070312,134.07000732421875,130.9199981689453,133.00999450683594,26971000,132.0198211669922,0.0,0.0,GOOG
2023-07-31,133.00999450683594,133.8300018310547,132.1300048828125,133.11000061035156,18381900,132.11907958984375,0.0,0.0,GOOG
2023-08-01,130.85499572753906,132.9199981689453,130.75,131.88999938964844,22154300,130.9081573486328,0.0,0.0,GOOG
2023-08-02,129.83999633789062,130.4199981689453,127.8499984741211,128.63999938964844,22705800,127.68235778808594,0.0,0.0,GOOG
2023-08-03,128.3699951171875,129.77000427246094,127.7750015258789,128.77000427246094,15018100,127.81139373779297,0.0,0.0,GOOG
2023-08-04,129.60000610351562,131.92999267578125,128.31500244140625,128.5399932861328,20521900,127.5831069946289,0.0,0.0,GOOG
2023-08-07,129.50999450683594,132.05999755859375,129.42999267578125,131.94000244140625,17621000,130.9578094482422,0.0,0.0,GOOG
2023-08-08,130.97999572753906,131.94000244140625,130.1300048828125,131.83999633789062,16836000,130.85855102539062,0.0,0.0,GOOG
2023-08-09,132.19000244140625,132.47000122070312,129.5050048828125,130.14999389648438,17745200,129.18112182617188,0.0,0.0,GOOG
2023-08-10,131.97000122070312,132.64700317382812,130.03500366210938,130.2100067138672,17855700,129.24066162109375,0.0,0.0,GOOG
2023-08-11,129.20199584960938,130.44000244140625,128.75,130.1699981689453,15205500,129.20095825195312,0.0,0.0,GOOG
2023-08-14,129.85000610351562,131.91000366210938,129.58999633789062,131.8300018310547,17526200,130.84861755371094,0.0,0.0,GOOG
2023-08-15,131.58999633789062,131.99000549316406,129.81900024414062,130.27000427246094,14769200,129.3002166748047,0.0,0.0,GOOG
2023-08-16,129.27999877929688,130.8979949951172,128.4600067138672,129.11000061035156,17548400,128.14886474609375,0.0,0.0,GOOG
2023-08-17,130.4499969482422,132.49099731445312,129.85000610351562,130.4600067138672,23665600,129.48883056640625,0.0,0.0,GOOG
2023-08-18,129.05999755859375,129.8300018310547,127.0,128.11000061035156,23627200,127.15631103515625,0.0,0.0,GOOG
2023-08-21,127.8499984741211,129.25999450683594,127.16000366210938,128.92999267578125,21851100,127.97019958496094,0.0,0.0,GOOG
2023-08-22,129.1300048828125,130.9499969482422,128.9250030517578,129.69000244140625,15557900,128.72454833984375,0.0,0.0,GOOG
2023-08-23,130.85000610351562,134.07000732421875,130.50999450683594,133.2100067138672,26497000,132.21835327148438,0.0,0.0,GOOG
2023-08-24,134.7270050048828,134.97000122070312,130.3000030517578,130.4199981689453,18680400,129.44911193847656,0.0,0.0,GOOG
2023-08-25,130.13999938964844,131.39999389648438,128.0399932861328,130.69000244140625,20678100,129.71710205078125,0.0,0.0,GOOG
2023-08-28,132.0800018310547,133.24000549316406,130.85000610351562,131.7899932861328,16715500,130.80892944335938,0.0,0.0,GOOG
2023-08-29,132.9980010986328,137.2949981689453,132.97999572753906,135.49000549316406,30803300,134.4813690185547,0.0,0.0,GOOG
2023-08-30,135.57000732421875,137.25,135.02099609375,136.92999267578125,21773400,135.91064453125,0.0,0.0,GOOG
2023-08-31,137.0500030517578,138.39999389648438,136.82000732421875,137.35000610351562,28147900,136.3275146484375,0.0,0.0,GOOG
2023-09-01,138.42999267578125,138.5800018310547,135.94000244140625,136.8000030517578,16671600,135.78160095214844,0.0,0.0,GOOG
2023-09-05,136.44000244140625,137.3699951171875,135.55999755859375,136.7100067138672,17730200,135.6923065185547,0.0,0.0,GOOG
2023-09-06,137.01499938964844,137.47999572753906,134.69000244140625,135.3699951171875,15814300,134.3622589111328,0.0,0.0,GOOG
2023-09-07,134.60000610351562,136.5800018310547,133.9600067138672,136.1999969482422,16976000,135.18606567382812,0.0,0.0,GOOG
2023-09-08,135.8699951171875,137.51499938964844,135.8699951171875,137.1999969482422,17810700,136.1786346435547,0.0,0.0,GOOG
2023-09-11,137.3800048828125,138.26400756835938,136.5500030517578,137.74000549316406,17180800,136.714599609375,0.0,0.0,GOOG
2023-09-12,137.1300048828125,137.63999938964844,135.92999267578125,136.07000732421875,15212900,135.0570526123047,0.0,0.0,GOOG
2023-09-13,135.89999389648438,137.6999969482422,134.92999267578125,137.5,16394900,136.47637939453125,0.0,0.0,GOOG
2023-09-14,138.38999938964844,139.5500030517578,137.05999755859375,138.99000549316406,19064600,137.95530700683594,0.0,0.0,GOOG
2023-09-15,138.8000030517578,139.36000061035156,137.17999267578125,138.3000030517578,48958800,137.27047729492188,0.0,0.0,GOOG
2023-09-18,137.6300048828125,139.92999267578125,137.6300048828125,138.9600067138672,16233600,137.92555236816406,0.0,0.0,GOOG
2023-09-19,138.25,139.1750030517578,137.5,138.8300018310547,15479100,137.79649353027344,0.0,0.0,GOOG
2023-09-20,138.8300018310547,138.83999633789062,134.52000427246094,134.58999633789062,21473500,133.58804321289062,0.0,0.0,GOOG
